Date,Open,High,Low,Close,Volume,Change
2019-12-20,15126,15634,13113,13163,9844825,
2019-12-23,13598,14034,13113,13623,2392573,0.03494644078097697
2019-12-24,13501,13670,12895,12993,1018500,-0.04624532041400575
2019-12-26,12750,13695,12726,13575,1053328,0.044793350265527554
2019-12-27,13816,14057,13476,13938,988112,0.026740331491712732
2019-12-30,13985,14083,13767,13914,663552,-0.0017219113215669601
2020-01-02,14059,14545,13551,14545,1208500,0.04535000718700588
2020-01-03,14762,15149,14253,14957,3042947,0.028325885183912103
2020-01-06,14518,14785,13985,14302,1202846,-0.043792204319047956
2020-01-07,14737,14834,14278,14278,726907,-0.0016780869808418197
2020-01-08,14010,14131,13283,13381,789036,-0.06282392491945654
2020-01-09,13817,13864,13477,13575,429149,0.014498169045661813
2020-01-10,13744,13961,13477,13842,332198,0.01966850828729272
2020-01-13,13962,14010,13573,13793,273854,-0.0035399508741511543
2020-01-14,13841,13841,13283,13333,419776,-0.03335025012687598
2020-01-15,13380,13670,13283,13575,199834,0.018150453761343943
2020-01-16,13525,13719,13380,13575,180848,0.0
2020-01-17,13671,14374,13453,14230,676576,0.04825046040515657
2020-01-20,14325,15731,13985,14060,1504949,-0.011946591707659882
2020-01-21,14059,14131,13550,13551,397147,-0.03620199146514935
2020-01-22,13525,13695,13428,13526,204252,-0.0018448822965094758
2020-01-23,13574,13889,13453,13745,234834,0.01619103947952083
2020-01-28,13258,13453,13089,13139,336225,-0.04408875954892688
2020-01-29,13186,13380,13114,13139,137048,0.0
2020-01-30,13137,13162,12361,12629,359306,-0.03881573940178096
2020-01-31,12581,12726,11744,11806,410728,-0.0651674716921371
2020-02-03,11452,12313,11282,11914,452526,0.009147890902930778
2020-02-04,12046,12434,11828,11926,419861,0.0010072183985228023
2020-02-05,12047,12338,11792,12072,231961,0.012242159986583845
2020-02-06,12168,12823,12168,12460,385791,0.03214049039098743
2020-02-07,12459,12847,12120,12436,297953,-0.0019261637239165186
2020-02-10,12604,12918,12482,12629,239253,0.015519459633322574
2020-02-11,12822,13380,12749,13114,524125,0.038403674083458794
2020-02-12,13234,13331,12919,13114,343837,0.0
2020-02-13,13114,13332,12556,12703,378050,-0.03134055208174469
2020-02-14,12603,12991,12603,12750,171290,0.0036999134062820627
2020-02-17,12628,12944,12361,12581,271075,-0.013254901960784271
2020-02-18,12604,12895,12435,12726,186788,0.011525315952626958
2020-02-19,12677,12847,12241,12775,211399,0.0038503850385038785
2020-02-20,12773,12918,12531,12629,240157,-0.011428571428571455
2020-02-21,12435,12555,12059,12072,251027,-0.04410483807110621
2020-02-24,11646,11840,11417,11417,257385,-0.05425778661365144
2020-02-25,11416,11828,11295,11769,239493,0.030831216606814316
2020-02-26,11452,11997,11452,11878,177732,0.00926161950887927
2020-02-27,11936,12385,11767,11902,255596,0.0020205421788179745
2020-02-28,11599,11744,10920,11151,356052,-0.06309863888422118
2020-03-02,11185,11270,10639,11053,290149,-0.008788449466415549
2020-03-03,11271,11404,10932,10993,241578,-0.00542839048222199
2020-03-04,10991,11876,10882,11635,369108,0.058400800509414985
2020-03-05,11827,12846,11780,12605,1271202,0.08336914482165869
2020-03-06,12410,12822,12107,12266,431605,-0.02689408964696549
2020-03-09,12010,12166,11331,11332,483316,-0.07614544268710255
2020-03-10,11247,11417,11029,11345,420120,0.0011471937875044969
2020-03-11,11343,11392,9549,9611,1326021,-0.15284266196562357
2020-03-12,9671,9913,8664,8993,557793,-0.06430132140255962
2020-03-13,8156,8375,6665,7842,986453,-0.12798843544979432
2020-03-16,7913,8434,7272,7272,664993,-0.07268553940321343
2020-03-17,6664,7877,6653,7478,494597,0.02832783278327833
2020-03-18,7743,8070,6980,6993,526093,-0.06485691361326562
2020-03-19,7329,7414,5936,6168,693638,-0.11797511797511795
2020-03-20,6434,6689,6083,6617,367676,0.07279507133592733
2020-03-23,6072,6326,5962,6072,363955,-0.0823636088862022
2020-03-24,6289,6822,6144,6799,453702,0.11972990777338599
2020-03-25,6908,7417,6775,7115,605812,0.046477423150463215
2020-03-26,7222,8312,7076,7599,889620,0.06802529866479268
2020-03-27,8034,8143,7027,7441,541943,-0.02079220950125016
2020-03-30,7247,8580,7150,8266,671252,0.11087219459750042
2020-03-31,8568,9222,8532,8993,760115,0.08795064118074047
2020-04-01,8992,9538,8423,8618,489513,-0.041699099299455145
2020-04-02,8858,8991,8191,8944,453118,0.037827802274309485
2020-04-03,9005,9416,8895,9042,264187,0.010957066189624332
2020-04-06,9100,9416,9076,9332,324738,0.032072550320725535
2020-04-07,9501,9574,9137,9272,298134,-0.006429489927132437
2020-04-08,9209,9403,9015,9247,284993,-0.002696289905090632
2020-04-09,9355,9696,9282,9696,520894,0.04855628852600846
2020-04-10,10300,10300,9281,9441,800259,-0.026299504950495045
2020-04-13,9428,9428,8605,8605,706020,-0.08854994174345943
2020-04-14,8725,9282,8603,9017,361816,0.04787914003486349
2020-04-16,8882,9295,8834,9211,351840,0.021514916269269158
2020-04-17,9404,9502,9199,9260,331075,0.005319726414070081
2020-04-20,9354,9476,9113,9138,347789,-0.013174946004319676
2020-04-21,9112,9343,8567,8908,332606,-0.02516962136134826
2020-04-22,8700,9004,8688,8932,146994,0.0026942074539739735
2020-04-23,9138,9514,9016,9345,449671,0.04623824451410652
2020-04-24,9294,9863,9209,9477,809738,0.01412520064205447
2020-04-27,9682,9695,9355,9526,377216,0.005170412577820027
2020-04-28,9671,9926,9598,9878,835539,0.036951501154734334
2020-04-29,9915,10508,9769,9915,1219361,0.003745697509617285
2020-05-04,9744,9901,9659,9830,274381,-0.008572869389813387
2020-05-06,10059,10640,9998,10169,1306726,0.03448626653102749
2020-05-07,10228,10397,10058,10241,481756,0.007080342216540414
2020-05-08,10857,10870,10396,10556,928925,0.030758714969241208
2020-05-11,10713,11598,10689,11187,1906394,0.05977643046608572
2020-05-12,11344,12265,11307,12266,2578697,0.09645123804415845
2020-05-13,12435,14544,12386,13333,5028113,0.08698842328387402
2020-05-14,13330,13961,12870,13211,1662079,-0.009150228755718914
2020-05-15,13235,13429,12265,12654,1412197,-0.04216183483460756
2020-05-18,12675,12991,12264,12556,751820,-0.007744586691955102
2020-05-19,12677,12677,11925,11999,1133605,-0.04436126154826381
2020-05-20,11998,12337,11913,12023,725101,0.002000166680556692
2020-05-21,12167,12191,11476,11732,973021,-0.02420360974798308
2020-05-22,11634,12118,11524,11744,864857,0.001022843504943749
2020-05-25,11804,11938,11453,11854,670031,0.009366485013623915
2020-05-26,11999,13114,11854,12703,2624956,0.07162139362240594
2020-05-27,12702,12871,12264,12339,841044,-0.02865464850822641
2020-05-28,12508,12798,11889,12169,904323,-0.013777453602398904
2020-05-29,12034,12168,11731,11999,470209,-0.013969923576300447
2020-06-01,11999,13090,11901,12848,1588614,0.0707558963246937
2020-06-02,12993,14545,12798,14206,4792572,0.10569738480697377
2020-06-03,14423,14569,13623,13697,2104690,-0.03582993101506404
2020-06-04,13987,14181,13332,14012,1273908,0.022997736730670848
2020-06-05,12846,13088,11028,11926,8780576,-0.1488723950899229
2020-06-08,11538,11587,10859,10897,3352033,-0.0862820727821566
2020-06-09,10967,11161,10118,10556,2804406,-0.031293016426539366
2020-06-10,10458,11125,10179,11017,2285066,0.04367184539598323
2020-06-11,11173,11173,10543,10556,1169272,-0.04184442225651264
2020-06-12,9768,10421,9768,10217,952308,-0.03211443728685104
2020-06-15,10179,10918,9815,9865,1365383,-0.03445238328276401
2020-06-16,10021,10482,10021,10459,696441,0.06021287379624929
2020-06-17,10324,10784,10191,10374,697788,-0.008126971985849551
2020-06-18,10421,10421,10082,10132,471067,-0.023327549643339163
2020-06-19,10241,10314,9854,10085,455402,-0.004638768258981463
2020-06-22,9949,10094,9790,9865,463818,-0.02181457610312343
2020-06-23,9876,9973,9464,9526,788720,-0.03436391282311202
2020-06-24,9610,10228,9476,10035,743996,0.05343271047659037
2020-06-25,9718,10227,9718,9950,371174,-0.008470353761833582
2020-06-26,10035,10144,9671,9721,312480,-0.02301507537688441
2020-06-29,9489,9706,9367,9405,323706,-0.032506943730068905
2020-06-30,9598,9598,9380,9454,222200,0.005209994683678998
2020-07-01,9513,10010,9477,9684,434452,0.024328326634228903
2020-07-02,9696,9950,9623,9733,232899,0.005059892606360972
2020-07-03,9864,9973,9682,9902,249900,0.017363608342751524
2020-07-06,9938,10059,9805,9915,160634,0.0013128660876591258
2020-07-07,9937,10337,9913,10145,477916,0.023197175995965713
2020-07-08,10230,10265,10010,10230,251868,0.008378511582060044
2020-07-09,10350,10350,10106,10181,217510,-0.00478983382209186
2020-07-10,10179,10215,10046,10120,246361,-0.005991552892643193
2020-07-13,10144,10446,10034,10254,373278,0.013241106719367624
2020-07-14,10252,10289,10022,10145,291256,-0.010629998049541678
2020-07-15,10302,10422,10047,10302,449067,0.015475603745687572
2020-07-16,10338,10519,10193,10230,262547,-0.006988934187536433
2020-07-17,10288,10288,9985,10023,209208,-0.020234604105571874
2020-07-20,9962,10009,9670,9805,332234,-0.021749975057368087
2020-07-21,9816,10070,9695,10060,364146,0.026007139214686337
2020-07-22,10057,10578,9827,10374,660019,0.031212723658051722
2020-07-23,10288,10446,10083,10096,266177,-0.026797763639868855
2020-07-24,10094,10094,9731,9793,338616,-0.030011885895404156
2020-07-27,9768,9937,9744,9830,122326,0.0037782089247422324
2020-07-28,9779,9924,9718,9780,202291,-0.0050864699898270915
2020-07-29,9779,9839,9621,9780,270546,0.0
2020-07-30,9742,9778,9573,9586,1071456,-0.01983640081799587
2020-07-31,9671,9818,9623,9818,310885,0.024201961193407007
2020-08-03,9780,9828,9646,9696,243532,-0.012426156039926695
2020-08-04,9778,9778,9596,9671,243754,-0.0025783828382838214
2020-08-05,9670,9853,9538,9575,489390,-0.009926584634474156
2020-08-06,9574,9586,9429,9454,345269,-0.012637075718015645
2020-08-07,9501,9525,9124,9199,575921,-0.026972709964036334
2020-08-10,9209,9222,8979,9114,324960,-0.009240134797260602
2020-08-11,9064,9306,9064,9126,197713,0.0013166556945358732
2020-08-12,9149,9465,9113,9211,420366,0.009314047775586198
2020-08-13,9294,9743,9258,9514,525548,0.032895451091086825
2020-08-14,9488,9706,9258,9296,335549,-0.022913601009039275
2020-08-18,9282,9355,8774,8896,489300,-0.04302925989672979
2020-08-19,8131,8216,7282,7623,2485344,-0.14309802158273377
2020-08-20,7514,7659,7125,7260,524483,-0.04761904761904767
2020-08-21,7331,7416,7222,7332,354771,0.009917355371900749
2020-08-24,7234,7609,6955,7550,358433,0.02973267866884899
2020-08-25,7561,7755,7330,7756,326719,0.027284768211920607
2020-08-26,7755,8338,7646,7999,433789,0.03133058277462619
2020-08-27,8180,8180,7586,7854,232805,-0.018127265908238543
2020-08-28,7853,7998,7805,7805,198870,-0.0062388591800356386
2020-08-31,7901,8035,7707,7878,156150,0.009352978859705319
2020-09-01,7877,7999,7805,7842,110589,-0.004569687738004591
2020-09-02,7877,7926,7732,7854,117720,0.0015302218821728886
2020-09-03,7864,8313,7816,8302,359775,0.057040998217468886
2020-09-04,8046,8215,7901,8096,236887,-0.02481329800048182
2020-09-07,8094,8264,7937,8132,151486,0.0044466403162055634
2020-09-08,9864,10567,9246,10193,7070318,0.25344318740777183
2020-09-09,9889,10459,9501,9684,1904484,-0.049936230746590815
2020-09-10,9804,9985,9465,9611,1050656,-0.007538207352333792
2020-09-11,9550,9719,9392,9575,551916,-0.003745708042867557
2020-09-14,9670,10385,9585,10241,1267989,0.069556135770235
2020-09-15,10398,11877,10387,11466,3606346,0.11961722488038284
2020-09-16,11683,12022,11343,11599,1391379,0.011599511599511558
2020-09-17,11538,11878,11344,11612,981863,0.001120786274678931
2020-09-18,11609,11754,11500,11562,794421,-0.004305890458146777
2020-09-21,11829,11829,10811,10897,1377549,-0.057516000691921865
2020-09-22,11877,14019,11186,11514,2287612,0.05662108837294677
2020-09-23,11587,11587,10279,10679,497616,-0.07252040993573039
2020-09-24,10277,10314,9769,9806,275472,-0.0817492274557543
